fen
10/10/10/10/4wb4/5w4/10/10/10/2b7 [b] 4 - w55 - b82
10/10/10/10/4wb4/5w4/10/10/2b7/2b7 [b] 5 - b82 - b33
10/10/10/3b6/4wb4/5w4/10/10/2b7/2b7 [w] 6 - b33 - w34
10/10/10/3bw5/4wb4/5w4/10/10/2b7/2b7 [w] 7 - w34 - w54
10/10/10/3bw5/4wb4/4ww4/10/10/2b7/2b7 [b] 8 - w54 - b79
10/10/10/3bw5/4wb4/4ww4/10/9b/2b7/2b7 [b] 9 - b79 - b24
10/10/4b5/3bw5/4wb4/4ww4/10/9b/2b7/2b7 [w] 10 - b24 - w56
10/10/4b5/3bw5/4wb4/4www3/10/9b/2b7/2b7 [w] 11 - w56 - w66
10/10/4b5/3bw5/4wb4/4www3/6w3/9b/2b7/2b7 [b] 12 - w66 - b29
10/10/4b4b/3bw5/4wb4/4www3/6w3/9b/2b7/2b7 [b] 13 - b29 - b42
10/10/4b4b/3bw5/2b1wb4/4www3/6w3/9b/2b7/2b7 [w] 14 - b42 - w46
10/10/4b4b/3bw5/2b1wbw3/4www3/6w3/9b/2b7/2b7 [w] 15 - w46 - w57
10/10/4b4b/3bw5/2b1wbw3/4wwww2/6w3/9b/2b7/2b7 [b] 16 - w57 - b51
10/10/4b4b/3bw5/2b1wbw3/1b2wwww2/6w3/9b/2b7/2b7 [b] 17 - b51 - b2
2b7/10/4b4b/3bw5/2b1wbw3/1b2wwww2/6w3/9b/2b7/2b7 [w] 18 - b2 - w58
2b7/10/4b4b/3bw5/2b1wbw3/1b2wwwww1/6w3/9b/2b7/2b7 [w] 19 - w58 - w16
2b7/6w3/4b4b/3bw5/2b1wbw3/1b2wwwww1/6w3/9b/2b7/2b7 [b] 20 - w16 - b15
2b7/5bw3/4b4b/3bw5/2b1wbw3/1b2wwwww1/6w3/9b/2b7/2b7 [b] 21 - b15 - b6
======
10/10/10/10/4b5/10/10/10/10/10 [w] 1 - b44 - w45
10/10/10/10/4bb4/10/10/10/10/10 [w] 2 - b45 - w7
7w2/10/10/10/4bb4/10/10/10/10/10 [w] 3 - w7 - w1
1w5w2/10/10/10/4bb4/10/10/10/10/10 [b] 4 - w1 - b43
1w5w2/10/10/10/3bbb4/10/10/10/10/10 [b] 5 - b43 - b46
1w5w2/10/10/10/3bbbb3/10/10/10/10/10 [w] 6 - b46 - w57
1w5w2/10/10/10/3bbbb3/7w2/10/10/10/10 [w] 7 - w57 - w40
1w5w2/10/10/10/w2bbbb3/7w2/10/10/10/10 [b] 8 - w40 - b47
1w5w2/10/10/10/w2bbbbb2/7w2/10/10/10/10 [b] 9 - b47 - b48
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w54
10/10/10/10/5b4/4b5/10/10/10/10 [w] 2 - b54 - w55
10/10/10/10/5b4/4bw4/10/10/10/10 [w] 3 - w55 - w36
10/10/10/6w3/5b4/4bw4/10/10/10/10 [b] 4 - w36 - b44
10/10/10/6w3/4bb4/4bw4/10/10/10/10 [b] 5 - b44 - b15
10/5b4/10/6w3/4bb4/4bw4/10/10/10/10 [w] 6 - b15 - w34
10/5b4/10/4w1w3/4bb4/4bw4/10/10/10/10 [w] 7 - w34 - w61
10/5b4/10/4w1w3/4bb4/4bw4/1w8/10/10/10 [b] 8 - w61 - b35
10/5b4/10/4wbw3/4bb4/4bw4/1w8/10/10/10 [b] 9 - b35 - b46
10/5b4/10/4wbw3/4bbb3/4bw4/1w8/10/10/10 [w] 10 - b46 - w66
10/5b4/10/4wbw3/4bbb3/4bw4/1w4w3/10/10/10 [w] 11 - w66 - w43
10/5b4/10/4wbw3/3wbbb3/4bw4/1w4w3/10/10/10 [b] 12 - w43 - b25
10/5b4/5b4/4wbw3/3wbbb3/4bw4/1w4w3/10/10/10 [b] 13 - b25 - b33
10/5b4/5b4/3bwbw3/3wbbb3/4bw4/1w4w3/10/10/10 [w] 14 - b33 - w63
10/5b4/5b4/3bwbw3/3wbbb3/4bw4/1w1w2w3/10/10/10 [w] 15 - w63 - w64
10/5b4/5b4/3bwbw3/3wbbb3/4bw4/1w1ww1w3/10/10/10 [b] 16 - w64 - b65
10/5b4/5b4/3bwbw3/3wbbb3/4bw4/1w1wwbw3/10/10/10 [b] 17 - b65 - b57
10/5b4/5b4/3bwbw3/3wbbb3/4bw1b2/1w1wwbw3/10/10/10 [w] 18 - b57 - w50
10/5b4/5b4/3bwbw3/3wbbb3/w3bw1b2/1w1wwbw3/10/10/10 [w] 19 - w50 - w60
10/5b4/5b4/3bwbw3/3wbbb3/w3bw1b2/ww1wwbw3/10/10/10 [b] 20 - w60 - b17
10/5b1b2/5b4/3bwbw3/3wbbb3/w3bw1b2/ww1wwbw3/10/10/10 [b] 21 - b17 - b20
10/5b1b2/b4b4/3bwbw3/3wbbb3/w3bw1b2/ww1wwbw3/10/10/10 [w] 22 - b20 - w74
10/5b1b2/b4b4/3bwbw3/3wbbb3/w3bw1b2/ww1wwbw3/4w5/10/10 [w] 23 - w74 - w52
10/5b1b2/b4b4/3bwbw3/3wbbb3/w1w1bw1b2/ww1wwbw3/4w5/10/10 [b] 24 - w52 - b24
10/5b1b2/b3bb4/3bwbw3/3wbbb3/w1w1bw1b2/ww1wwbw3/4w5/10/10 [b] 25 - b24 - b62
10/5b1b2/b3bb4/3bwbw3/3wbbb3/w1w1bw1b2/wwbwwbw3/4w5/10/10 [w] 26 - b62 - w85
10/5b1b2/b3bb4/3bwbw3/3wbbb3/w1w1bw1b2/wwbwwbw3/4w5/5w4/10 [w] 27 - w85 - w41
10/5b1b2/b3bb4/3bwbw3/1w1wbbb3/w1w1bw1b2/wwbwwbw3/4w5/5w4/10 [b] 28 - w41 - b68
10/5b1b2/b3bb4/3bwbw3/1w1wbbb3/w1w1bw1b2/wwbwwbw1b1/4w5/5w4/10 [b] 29 - b68 - b13
======
10/10/10/10/10/10/10/10/10/9b [w] 1 - b99 - w55
10/10/10/10/10/5b4/10/10/10/9b [w] 2 - b55 - w35
10/10/10/5w4/10/5b4/10/10/10/9b [w] 3 - w35 - w57
10/10/10/5w4/10/5b1w2/10/10/10/9b [b] 4 - w57 - b54
10/10/10/5w4/10/4bb1w2/10/10/10/9b [b] 5 - b54 - b53
10/10/10/5w4/10/3bbb1w2/10/10/10/9b [w] 6 - b53 - w46
10/10/10/5w4/6w3/3bbb1w2/10/10/10/9b [w] 7 - w46 - w61
10/10/10/5w4/6w3/3bbb1w2/1w8/10/10/9b [b] 8 - w61 - b27
10/10/7b2/5w4/6w3/3bbb1w2/1w8/10/10/9b [b] 9 - b27 - b52
10/10/7b2/5w4/6w3/2bbbb1w2/1w8/10/10/9b [w] 10 - b52 - w18
10/8w1/7b2/5w4/6w3/2bbbb1w2/1w8/10/10/9b [w] 11 - w18 - w51
10/8w1/7b2/5w4/6w3/1wbbbb1w2/1w8/10/10/9b [b] 12 - w51 - b24
10/8w1/4b2b2/5w4/6w3/1wbbbb1w2/1w8/10/10/9b [b] 13 - b24 - b25
10/8w1/4bb1b2/5w4/6w3/1wbbbb1w2/1w8/10/10/9b [w] 14 - b25 - w56
10/8w1/4bb1b2/5w4/6w3/1wbbbbww2/1w8/10/10/9b [w] 15 - w56 - w66
10/8w1/4bb1b2/5w4/6w3/1wbbbbww2/1w4w3/10/10/9b [b] 16 - w66 - b26
10/8w1/4bbbb2/5w4/6w3/1wbbbbww2/1w4w3/10/10/9b [b] 17 - b26 - b23
10/8w1/3bbbbb2/5w4/6w3/1wbbbbww2/1w4w3/10/10/9b [w] 18 - b23 - w75
10/8w1/3bbbbb2/5w4/6w3/1wbbbbww2/1w4w3/5w4/10/9b [w] 19 - w75 - w84
10/8w1/3bbbbb2/5w4/6w3/1wbbbbww2/1w4w3/5w4/4w5/9b [b] 20 - w84 - b17
10/7bw1/3bbbbb2/5w4/6w3/1wbbbbww2/1w4w3/5w4/4w5/9b [b] 21 - b17 - b22
======
10/10/10/10/10/10/10/1b8/10/10 [w] 1 - b71 - w55
10/10/10/10/10/5b4/10/1b8/10/10 [w] 2 - b55 - w51
10/10/10/10/10/1w3b4/10/1b8/10/10 [w] 3 - w51 - w66
10/10/10/10/10/1w3b4/6w3/1b8/10/10 [b] 4 - w66 - b54
10/10/10/10/10/1w2bb4/6w3/1b8/10/10 [b] 5 - b54 - b10
10/b9/10/10/10/1w2bb4/6w3/1b8/10/10 [w] 6 - b10 - w76
10/b9/10/10/10/1w2bb4/6w3/1b4w3/10/10 [w] 7 - w76 - w56
10/b9/10/10/10/1w2bbw3/6w3/1b4w3/10/10 [b] 8 - w56 - b46
10/b9/10/10/6b3/1w2bbw3/6w3/1b4w3/10/10 [b] 9 - b46 - b45
10/b9/10/10/5bb3/1w2bbw3/6w3/1b4w3/10/10 [w] 10 - b45 - w33
10/b9/10/3w6/5bb3/1w2bbw3/6w3/1b4w3/10/10 [w] 11 - w33 - w65
10/b9/10/3w6/5bb3/1w2bbw3/5ww3/1b4w3/10/10 [b] 12 - w65 - b64
10/b9/10/3w6/5bb3/1w2bbw3/4bww3/1b4w3/10/10 [b] 13 - b64 - b73
10/b9/10/3w6/5bb3/1w2bbw3/4bww3/1b1b2w3/10/10 [w] 14 - b73 - w37
10/b9/10/3w3w2/5bb3/1w2bbw3/4bww3/1b1b2w3/10/10 [w] 15 - w37 - w43
10/b9/10/3w3w2/3w1bb3/1w2bbw3/4bww3/1b1b2w3/10/10 [b] 16 - w43 - b82
10/b9/10/3w3w2/3w1bb3/1w2bbw3/4bww3/1b1b2w3/2b7/10 [b] 17 - b82 - b39
10/b9/10/3w3w1b/3w1bb3/1w2bbw3/4bww3/1b1b2w3/2b7/10 [w] 18 - b39 - w16
10/b5w3/10/3w3w1b/3w1bb3/1w2bbw3/4bww3/1b1b2w3/2b7/10 [w] 19 - w16 - w91
10/b5w3/10/3w3w1b/3w1bb3/1w2bbw3/4bww3/1b1b2w3/2b7/1w8 [b] 20 - w91 - b44
10/b5w3/10/3w3w1b/3wbbb3/1w2bbw3/4bww3/1b1b2w3/2b7/1w8 [b] 21 - b44 - b74
10/b5w3/10/3w3w1b/3wbbb3/1w2bbw3/4bww3/1b1bb1w3/2b7/1w8 [w] 22 - b74 - w34
10/b5w3/10/3ww2w1b/3wbbb3/1w2bbw3/4bww3/1b1bb1w3/2b7/1w8 [w] 23 - w34 - w77
10/b5w3/10/3ww2w1b/3wbbb3/1w2bbw3/4bww3/1b1bb1ww2/2b7/1w8 [b] 24 - w77 - b47
10/b5w3/10/3ww2w1b/3wbbbb2/1w2bbw3/4bww3/1b1bb1ww2/2b7/1w8 [b] 25 - b47 - b84
10/b5w3/10/3ww2w1b/3wbbbb2/1w2bbw3/4bww3/1b1bb1ww2/2b1b5/1w8 [w] 26 - b84 - w48
10/b5w3/10/3ww2w1b/3wbbbbw1/1w2bbw3/4bww3/1b1bb1ww2/2b1b5/1w8 [w] 27 - w48 - w88
10/b5w3/10/3ww2w1b/3wbbbbw1/1w2bbw3/4bww3/1b1bb1ww2/2b1b3w1/1w8 [b] 28 - w88 - b94
======
10/10/10/6b3/10/10/10/10/10/10 [w] 1 - b36 - w66
10/10/10/6b3/10/10/6w3/10/10/10 [w] 2 - w66 - w45
10/10/10/6b3/5w4/10/6w3/10/10/10 [b] 3 - w45 - b56
10/10/10/6b3/5w4/6b3/6w3/10/10/10 [b] 4 - b56 - b55
10/10/10/6b3/5w4/5bb3/6w3/10/10/10 [w] 5 - b55 - w46
10/10/10/6b3/5ww3/5bb3/6w3/10/10/10 [w] 6 - w46 - w86
10/10/10/6b3/5ww3/5bb3/6w3/10/6w3/10 [b] 7 - w86 - b57
10/10/10/6b3/5ww3/5bbb2/6w3/10/6w3/10 [b] 8 - b57 - b27
10/10/7b2/6b3/5ww3/5bbb2/6w3/10/6w3/10 [w] 9 - b27 - w44
10/10/7b2/6b3/4www3/5bbb2/6w3/10/6w3/10 [w] 10 - w44 - w47
10/10/7b2/6b3/4wwww2/5bbb2/6w3/10/6w3/10 [b] 11 - w47 - b54
10/10/7b2/6b3/4wwww2/4bbbb2/6w3/10/6w3/10 [b] 12 - b54 - b43
10/10/7b2/6b3/3bwwww2/4bbbb2/6w3/10/6w3/10 [w] 13 - b43 - w48
10/10/7b2/6b3/3bwwwww1/4bbbb2/6w3/10/6w3/10 [w] 14 - w48 - w1
1w8/10/7b2/6b3/3bwwwww1/4bbbb2/6w3/10/6w3/10 [b] 15 - w1 - b53
1w8/10/7b2/6b3/3bwwwww1/3bbbbb2/6w3/10/6w3/10 [b] 16 - b53 - b52
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w44
10/10/10/10/4bb4/10/10/10/10/10 [w] 2 - b44 - w43
10/10/10/10/3wbb4/10/10/10/10/10 [w] 3 - w43 - w24
10/10/4w5/10/3wbb4/10/10/10/10/10 [b] 4 - w24 - b31
10/10/4w5/1b8/3wbb4/10/10/10/10/10 [b] 5 - b31 - b34
10/10/4w5/1b2b5/3wbb4/10/10/10/10/10 [w] 6 - b34 - w66
10/10/4w5/1b2b5/3wbb4/10/6w3/10/10/10 [w] 7 - w66 - w12
10/2w7/4w5/1b2b5/3wbb4/10/6w3/10/10/10 [b] 8 - w12 - b54
10/2w7/4w5/1b2b5/3wbb4/4b5/6w3/10/10/10 [b] 9 - b54 - b64
10/2w7/4w5/1b2b5/3wbb4/4b5/4b1w3/10/10/10 [w] 10 - b64 - w74
10/2w7/4w5/1b2b5/3wbb4/4b5/4b1w3/4w5/10/10 [w] 11 - w74 - w63
10/2w7/4w5/1b2b5/3wbb4/4b5/3wb1w3/4w5/10/10 [b] 12 - w63 - b92
10/2w7/4w5/1b2b5/3wbb4/4b5/3wb1w3/4w5/10/2b7 [b] 13 - b92 - b48
10/2w7/4w5/1b2b5/3wbb2b1/4b5/3wb1w3/4w5/10/2b7 [w] 14 - b48 - w53
10/2w7/4w5/1b2b5/3wbb2b1/3wb5/3wb1w3/4w5/10/2b7 [w] 15 - w53 - w33
10/2w7/4w5/1b1wb5/3wbb2b1/3wb5/3wb1w3/4w5/10/2b7 [b] 16 - w33 - b56
10/2w7/4w5/1b1wb5/3wbb2b1/3wb1b3/3wb1w3/4w5/10/2b7 [b] 17 - b56 - b3
3b6/2w7/4w5/1b1wb5/3wbb2b1/3wb1b3/3wb1w3/4w5/10/2b7 [w] 18 - b3 - w83
3b6/2w7/4w5/1b1wb5/3wbb2b1/3wb1b3/3wb1w3/4w5/3w6/2b7 [w] 19 - w83 - w73
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w44
10/10/10/10/4bb4/10/10/10/10/10 [w] 2 - b44 - w43
10/10/10/10/3wbb4/10/10/10/10/10 [w] 3 - w43 - w88
10/10/10/10/3wbb4/10/10/10/8w1/10 [b] 4 - w88 - b19
10/9b/10/10/3wbb4/10/10/10/8w1/10 [b] 5 - b19 - b55
10/9b/10/10/3wbb4/5b4/10/10/8w1/10 [w] 6 - b55 - w13
10/3w5b/10/10/3wbb4/5b4/10/10/8w1/10 [w] 7 - w13 - w40
10/3w5b/10/10/w2wbb4/5b4/10/10/8w1/10 [b] 8 - w40 - b35
10/3w5b/10/5b4/w2wbb4/5b4/10/10/8w1/10 [b] 9 - b35 - b25
10/3w5b/5b4/5b4/w2wbb4/5b4/10/10/8w1/10 [w] 10 - b25 - w15
10/3w1w3b/5b4/5b4/w2wbb4/5b4/10/10/8w1/10 [w] 11 - w15 - w93
10/3w1w3b/5b4/5b4/w2wbb4/5b4/10/10/8w1/3w6 [b] 12 - w93 - b54
10/3w1w3b/5b4/5b4/w2wbb4/4bb4/10/10/8w1/3w6 [b] 13 - b54 - b65
10/3w1w3b/5b4/5b4/w2wbb4/4bb4/5b4/10/8w1/3w6 [w] 14 - b65 - w11
10/1w1w1w3b/5b4/5b4/w2wbb4/4bb4/5b4/10/8w1/3w6 [w] 15 - w11 - w75
10/1w1w1w3b/5b4/5b4/w2wbb4/4bb4/5b4/5w4/8w1/3w6 [b] 16 - w75 - b57
10/1w1w1w3b/5b4/5b4/w2wbb4/4bb1b2/5b4/5w4/8w1/3w6 [b] 17 - b57 - b53
10/1w1w1w3b/5b4/5b4/w2wbb4/3bbb1b2/5b4/5w4/8w1/3w6 [w] 18 - b53 - w73
10/1w1w1w3b/5b4/5b4/w2wbb4/3bbb1b2/5b4/3w1w4/8w1/3w6 [w] 19 - w73 - w78
10/1w1w1w3b/5b4/5b4/w2wbb4/3bbb1b2/5b4/3w1w2w1/8w1/3w6 [b] 20 - w78 - b56
10/1w1w1w3b/5b4/5b4/w2wbb4/3bbbbb2/5b4/3w1w2w1/8w1/3w6 [b] 21 - b56 - b58
======
10/10/10/3b6/10/10/10/10/10/10 [w] 1 - b33 - w55
10/10/10/3b6/10/5b4/10/10/10/10 [w] 2 - b55 - w32
10/10/10/2wb6/10/5b4/10/10/10/10 [w] 3 - w32 - w13
10/3w6/10/2wb6/10/5b4/10/10/10/10 [b] 4 - w13 - b54
10/3w6/10/2wb6/10/4bb4/10/10/10/10 [b] 5 - b54 - b87
10/3w6/10/2wb6/10/4bb4/10/10/7b2/10 [w] 6 - b87 - w1
1w8/3w6/10/2wb6/10/4bb4/10/10/7b2/10 [w] 7 - w1 - w52
1w8/3w6/10/2wb6/10/2w1bb4/10/10/7b2/10 [b] 8 - w52 - b44
1w8/3w6/10/2wb6/4b5/2w1bb4/10/10/7b2/10 [b] 9 - b44 - b66
1w8/3w6/10/2wb6/4b5/2w1bb4/6b3/10/7b2/10 [w] 10 - b66 - w22
1w8/3w6/2w7/2wb6/4b5/2w1bb4/6b3/10/7b2/10 [w] 11 - w22 - w42
1w8/3w6/2w7/2wb6/2w1b5/2w1bb4/6b3/10/7b2/10 [b] 12 - w42 - b93
1w8/3w6/2w7/2wb6/2w1b5/2w1bb4/6b3/10/7b2/3b6 [b] 13 - b93 - b27
1w8/3w6/2w4b2/2wb6/2w1b5/2w1bb4/6b3/10/7b2/3b6 [w] 14 - b27 - w24
1w8/3w6/2w1w2b2/2wb6/2w1b5/2w1bb4/6b3/10/7b2/3b6 [w] 15 - w24 - w99
1w8/3w6/2w1w2b2/2wb6/2w1b5/2w1bb4/6b3/10/7b2/3b5w [b] 16 - w99 - b88
1w8/3w6/2w1w2b2/2wb6/2w1b5/2w1bb4/6b3/10/7bb1/3b5w [b] 17 - b88 - b77
======
10/10/10/10/4b5/10/10/10/10/10 [w] 1 - b44 - w54
10/10/10/10/4b5/4b5/10/10/10/10 [w] 2 - b54 - w34
10/10/10/4w5/4b5/4b5/10/10/10/10 [w] 3 - w34 - w74
10/10/10/4w5/4b5/4b5/10/4w5/10/10 [b] 4 - w74 - b45
10/10/10/4w5/4bb4/4b5/10/4w5/10/10 [b] 5 - b45 - b91
10/10/10/4w5/4bb4/4b5/10/4w5/10/1b8 [w] 6 - b91 - w43
10/10/10/4w5/3wbb4/4b5/10/4w5/10/1b8 [w] 7 - w43 - w21
10/10/1w8/4w5/3wbb4/4b5/10/4w5/10/1b8 [b] 8 - w21 - b19
10/9b/1w8/4w5/3wbb4/4b5/10/4w5/10/1b8 [b] 9 - b19 - b52
10/9b/1w8/4w5/3wbb4/2b1b5/10/4w5/10/1b8 [w] 10 - b52 - w63
10/9b/1w8/4w5/3wbb4/2b1b5/3w6/4w5/10/1b8 [w] 11 - w63 - w53
10/9b/1w8/4w5/3wbb4/2bwb5/3w6/4w5/10/1b8 [b] 12 - w53 - b73
10/9b/1w8/4w5/3wbb4/2bwb5/3w6/3bw5/10/1b8 [b] 13 - b73 - b33
10/9b/1w8/3bw5/3wbb4/2bwb5/3w6/3bw5/10/1b8 [w] 14 - b33 - w55
10/9b/1w8/3bw5/3wbb4/2bwbw4/3w6/3bw5/10/1b8 [w] 15 - w55 - w65
10/9b/1w8/3bw5/3wbb4/2bwbw4/3w1w4/3bw5/10/1b8 [b] 16 - w65 - b46
10/9b/1w8/3bw5/3wbbb3/2bwbw4/3w1w4/3bw5/10/1b8 [b] 17 - b46 - b47
10/9b/1w8/3bw5/3wbbbb2/2bwbw4/3w1w4/3bw5/10/1b8 [w] 18 - b47 - w93
10/9b/1w8/3bw5/3wbbbb2/2bwbw4/3w1w4/3bw5/10/1b1w6 [w] 19 - w93 - w64
10/9b/1w8/3bw5/3wbbbb2/2bwbw4/3www4/3bw5/10/1b1w6 [b] 20 - w64 - b48
10/9b/1w8/3bw5/3wbbbbb1/2bwbw4/3www4/3bw5/10/1b1w6 [b] 21 - b48 - b82
10/9b/1w8/3bw5/3wbbbbb1/2bwbw4/3www4/3bw5/2b7/1b1w6 [w] 22 - b82 - w49
10/9b/1w8/3bw5/3wbbbbbw/2bwbw4/3www4/3bw5/2b7/1b1w6 [w] 23 - w49 - w62
10/9b/1w8/3bw5/3wbbbbbw/2bwbw4/2wwww4/3bw5/2b7/1b1w6 [b] 24 - w62 - b66
10/9b/1w8/3bw5/3wbbbbbw/2bwbw4/2wwwwb3/3bw5/2b7/1b1w6 [b] 25 - b66 - b29
10/9b/1w7b/3bw5/3wbbbbbw/2bwbw4/2wwwwb3/3bw5/2b7/1b1w6 [w] 26 - b29 - w61
10/9b/1w7b/3bw5/3wbbbbbw/2bwbw4/1wwwwwb3/3bw5/2b7/1b1w6 [w] 27 - w61 - w6
6w3/9b/1w7b/3bw5/3wbbbbbw/2bwbw4/1wwwwwb3/3bw5/2b7/1b1w6 [b] 28 - w6 - b60
6w3/9b/1w7b/3bw5/3wbbbbbw/2bwbw4/bwwwwwb3/3bw5/2b7/1b1w6 [b] 29 - b60 - b28
6w3/9b/1w6bb/3bw5/3wbbbbbw/2bwbw4/bwwwwwb3/3bw5/2b7/1b1w6 [w] 30 - b28 - w75
6w3/9b/1w6bb/3bw5/3wbbbbbw/2bwbw4/bwwwwwb3/3bww4/2b7/1b1w6 [w] 31 - w75 - w69
6w3/9b/1w6bb/3bw5/3wbbbbbw/2bwbw4/bwwwwwb2w/3bww4/2b7/1b1w6 [b] 32 - w69 - b56
6w3/9b/1w6bb/3bw5/3wbbbbbw/2bwbwb3/bwwwwwb2w/3bww4/2b7/1b1w6 [b] 33 - b56 - b42
6w3/9b/1w6bb/3bw5/2bwbbbbbw/2bwbwb3/bwwwwwb2w/3bww4/2b7/1b1w6 [w] 34 - b42 - w58
6w3/9b/1w6bb/3bw5/2bwbbbbbw/2bwbwb1w1/bwwwwwb2w/3bww4/2b7/1b1w6 [w] 35 - w58 - w36
6w3/9b/1w6bb/3bw1w3/2bwbbbbbw/2bwbwb1w1/bwwwwwb2w/3bww4/2b7/1b1w6 [b] 36 - w36 - b76
6w3/9b/1w6bb/3bw1w3/2bwbbbbbw/2bwbwb1w1/bwwwwwb2w/3bwwb3/2b7/1b1w6 [b] 37 - b76 - b1
1b4w3/9b/1w6bb/3bw1w3/2bwbbbbbw/2bwbwb1w1/bwwwwwb2w/3bwwb3/2b7/1b1w6 [w] 38 - b1 - w72
1b4w3/9b/1w6bb/3bw1w3/2bwbbbbbw/2bwbwb1w1/bwwwwwb2w/2wbwwb3/2b7/1b1w6 [w] 39 - w72 - w86
1b4w3/9b/1w6bb/3bw1w3/2bwbbbbbw/2bwbwb1w1/bwwwwwb2w/2wbwwb3/2b3w3/1b1w6 [b] 40 - w86 - b22
1b4w3/9b/1wb5bb/3bw1w3/2bwbbbbbw/2bwbwb1w1/bwwwwwb2w/2wbwwb3/2b3w3/1b1w6 [b] 41 - b22 - b51
1b4w3/9b/1wb5bb/3bw1w3/2bwbbbbbw/1bbwbwb1w1/bwwwwwb2w/2wbwwb3/2b3w3/1b1w6 [w] 42 - b51 - w88
1b4w3/9b/1wb5bb/3bw1w3/2bwbbbbbw/1bbwbwb1w1/bwwwwwb2w/2wbwwb3/2b3w1w1/1b1w6 [w] 43 - w88 - w70
1b4w3/9b/1wb5bb/3bw1w3/2bwbbbbbw/1bbwbwb1w1/bwwwwwb2w/w1wbwwb3/2b3w1w1/1b1w6 [b] 44 - w70 - b24
1b4w3/9b/1wb1b3bb/3bw1w3/2bwbbbbbw/1bbwbwb1w1/bwwwwwb2w/w1wbwwb3/2b3w1w1/1b1w6 [b] 45 - b24 - b15
======
10/10/10/10/4b5/10/10/10/10/10 [w] 1 - b44 - w45
10/10/10/10/4bb4/10/10/10/10/10 [w] 2 - b45 - w43
10/10/10/10/3wbb4/10/10/10/10/10 [w] 3 - w43 - w7
7w2/10/10/10/3wbb4/10/10/10/10/10 [b] 4 - w7 - b54
7w2/10/10/10/3wbb4/4b5/10/10/10/10 [b] 5 - b54 - b63
7w2/10/10/10/3wbb4/4b5/3b6/10/10/10 [w] 6 - b63 - w84
7w2/10/10/10/3wbb4/4b5/3b6/10/4w5/10 [w] 7 - w84 - w77
7w2/10/10/10/3wbb4/4b5/3b6/7w2/4w5/10 [b] 8 - w77 - b36
7w2/10/10/6b3/3wbb4/4b5/3b6/7w2/4w5/10 [b] 9 - b36 - b88
7w2/10/10/6b3/3wbb4/4b5/3b6/7w2/4w3b1/10 [w] 10 - b88 - w56
7w2/10/10/6b3/3wbb4/4b1w3/3b6/7w2/4w3b1/10 [w] 11 - w56 - w14
7w2/4w5/10/6b3/3wbb4/4b1w3/3b6/7w2/4w3b1/10 [b] 12 - w14 - b27
7w2/4w5/7b2/6b3/3wbb4/4b1w3/3b6/7w2/4w3b1/10 [b] 13 - b27 - b37
7w2/4w5/7b2/6bb2/3wbb4/4b1w3/3b6/7w2/4w3b1/10 [w] 14 - b37 - w23
7w2/4w5/3w3b2/6bb2/3wbb4/4b1w3/3b6/7w2/4w3b1/10 [w] 15 - w23 - w81
7w2/4w5/3w3b2/6bb2/3wbb4/4b1w3/3b6/7w2/1w2w3b1/10 [b] 16 - w81 - b18
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w55
10/10/10/10/5b4/5w4/10/10/10/10 [w] 2 - w55 - w44
10/10/10/10/4wb4/5w4/10/10/10/10 [b] 3 - w44 - b66
10/10/10/10/4wb4/5w4/6b3/10/10/10 [b] 4 - b66 - b25
10/10/5b4/10/4wb4/5w4/6b3/10/10/10 [w] 5 - b25 - w83
10/10/5b4/10/4wb4/5w4/6b3/10/3w6/10 [w] 6 - w83 - w48
10/10/5b4/10/4wb2w1/5w4/6b3/10/3w6/10 [b] 7 - w48 - b57
10/10/5b4/10/4wb2w1/5w1b2/6b3/10/3w6/10 [b] 8 - b57 - b5
5b4/10/5b4/10/4wb2w1/5w1b2/6b3/10/3w6/10 [w] 9 - b5 - w63
5b4/10/5b4/10/4wb2w1/5w1b2/3w2b3/10/3w6/10 [w] 10 - w63 - w53
5b4/10/5b4/10/4wb2w1/3w1w1b2/3w2b3/10/3w6/10 [b] 11 - w53 - b15
5b4/5b4/5b4/10/4wb2w1/3w1w1b2/3w2b3/10/3w6/10 [b] 12 - b15 - b69
5b4/5b4/5b4/10/4wb2w1/3w1w1b2/3w2b2b/10/3w6/10 [w] 13 - b69 - w35
5b4/5b4/5b4/5w4/4wb2w1/3w1w1b2/3w2b2b/10/3w6/10 [w] 14 - w35 - w88
5b4/5b4/5b4/5w4/4wb2w1/3w1w1b2/3w2b2b/10/3w4w1/10 [b] 15 - w88 - b68
5b4/5b4/5b4/5w4/4wb2w1/3w1w1b2/3w2b1bb/10/3w4w1/10 [b] 16 - b68 - b67
5b4/5b4/5b4/5w4/4wb2w1/3w1w1b2/3w2bbbb/10/3w4w1/10 [w] 17 - b67 - w65
5b4/5b4/5b4/5w4/4wb2w1/3w1w1b2/3w1wbbbb/10/3w4w1/10 [w] 18 - w65 - w26
5b4/5b4/5bw3/5w4/4wb2w1/3w1w1b2/3w1wbbbb/10/3w4w1/10 [b] 19 - w26 - b21
5b4/5b4/1b3bw3/5w4/4wb2w1/3w1w1b2/3w1wbbbb/10/3w4w1/10 [b] 20 - b21 - b46
