next_turn,move_count,last_move_player,last_move_position,line_counts_competitor_4,line_counts_competitor_5,line_counts_player_4,line_counts_player_5,base_value,shap_sum,predicted_class,actual_class,expected_value
-2.7794764638026476e-10,6.166510496674604e-10,-9.56849044442265e-11,-8.298623732638788e-10,1.8763178973498404e-10,3.6076622592084995e-11,1.1322602755735611e-10,7.864097567589212e-11,,-1.712684588605924e-10,2,1,0.36727823905365176
5.871091575867145e-11,-2.009533095481686e-09,1.818155695443302e-10,2.3506042482838535e-10,8.371292316751895e-11,1.499908345673854e-10,2.1670530185128692e-10,1.7118509301056184e-10,,-9.123520327535455e-10,2,0,0.36727823905365176
-1.1243309917345161e-09,1.0243797997355752e-09,2.1529331326967474e-10,2.059876644255887e-10,-3.4150237267679035e-10,-2.064325446693438e-11,-2.423864026157574e-10,2.2395548956999356e-11,,-2.608066951061602e-10,1,2,0.31042798609525285
-2.3468601252167137e-10,1.6687348159833322e-09,-1.2336689309000448e-10,2.0881801295347577e-09,4.883077044566994e-10,2.766197826353789e-10,1.9518968964275332e-10,1.92643104412737e-10,,4.551622321053983e-09,1,0,0.31042798609525285
-2.5602279555651346e-11,-8.287922107867255e-10,3.258173800202435e-10,-1.4475441909948354e-09,2.7164484550645795e-10,7.742528377689221e-11,3.6373724923248013e-10,1.4348188334794196e-10,,-1.1198320394531964e-09,2,2,0.36727823905365176
-1.3439300598309481e-11,8.441687256629157e-10,9.810871097008327e-11,4.5209465800629306e-10,4.791460654166949e-10,1.9237328859518973e-10,1.8787431997855744e-10,1.3570267276783823e-10,,2.376029140799263e-09,2,0,0.36727823905365176
2.733274093169591e-10,2.232601830261712e-09,6.101375504367438e-10,5.985354318653139e-10,2.6810085170433e-10,1.9072710309246213e-10,3.776995062196309e-10,2.741368616485107e-10,,4.825266544545663e-09,2,2,0.36727823905365176
-4.153995781612056e-10,-8.054265282497752e-09,-4.188829491602597e-11,-7.853487319376776e-12,-8.75661487764745e-11,2.4753413439363808e-11,-1.8637365464581798e-10,9.620937437930058e-12,,-8.75897209543936e-09,0,0,0.32229377485109595
-1.572076751184722e-10,-7.693596056531268e-09,-7.428146379245826e-11,1.1086134151886788e-10,-1.3460522048832266e-10,5.026170914653368e-11,-1.8578248314748969e-10,-4.713304862143571e-11,,-8.131482897034047e-09,0,0,0.32229377485109595
-2.762559856798556e-10,1.212116934601326e-09,2.425106990222581e-10,-9.767821482209449e-10,4.794249765701272e-10,2.5285165396645343e-10,4.36464990596445e-10,1.6627382110057098e-10,,1.5366049419563803e-09,0,1,0.32229377485109595
-9.47875389289976e-11,3.815209074590579e-10,3.702552847650864e-11,-8.540913161899274e-10,-8.44283902049862e-11,1.2973790386912784e-10,6.193204282745057e-11,5.3209987920429157e-11,,-3.698808747713371e-10,2,2,0.36727823905365176
1.1508192680059759e-09,9.041437968685766e-11,3.0638981629582673e-10,-3.0445448939708797e-10,-1.7054389844783913e-10,3.3569904263804534e-10,-1.7286007886225854e-10,9.699002943378925e-11,,1.3324540693533094e-09,1,2,0.31042798609525285
-1.0273773406085003e-09,4.427996210439507e-10,-8.07934462966157e-12,-3.3407634991711177e-10,7.098378829173413e-11,1.954656344190416e-12,-1.0836553876458765e-10,-3.804492109081107e-11,,-1.0002054293307971e-09,1,1,0.31042798609525285
2.2077074370019378e-10,1.2023550303534118e-09,2.8594816792182343e-10,-4.656521881048666e-10,-1.3908599272305366e-10,7.257464536743659e-11,1.9423017361130945e-10,6.707826539590715e-11,,1.438218845522162e-09,0,2,0.32229377485109595
3.359734069366867e-10,1.2519740256085783e-09,1.761418383835108e-10,2.6328962158631935e-10,-4.1536016293086675e-10,1.4254813764565574e-11,-1.338503335945873e-10,4.1400198820908986e-11,,1.5338234085751155e-09,2,2,0.36727823905365176
5.846807968334922e-10,2.0543984661595496e-09,4.628054742101632e-10,1.042502237313947e-09,-4.7548381898465664e-11,6.56624858652588e-11,4.958565155699368e-11,4.489872189317179e-11,,4.25698545193411e-09,1,1,0.31042798609525285
-7.452202558747937e-10,1.7126891756665448e-09,1.4631041285924815e-10,1.0857092539821404e-10,-2.9518406237845816e-11,-9.384014630168618e-11,1.7026347230257125e-10,1.0840759973734793e-10,,1.3776627775496004e-09,1,1,0.31042798609525285
6.685528820364143e-10,1.1032648220924794e-09,-2.6652817915658506e-10,-2.5662909297619052e-11,1.4961566707771823e-10,-9.84963050935465e-10,-7.576090940939842e-12,-7.332255358427631e-10,,-9.652239496675986e-11,0,2,0.32229377485109595
-9.285061700984679e-10,1.173521002595379e-10,-1.5957084727643198e-10,-1.5799441616115573e-11,7.307335523713358e-11,6.20032856076443e-11,-1.2226791801239756e-10,-5.704562979399105e-10,,-1.5441719338390078e-09,1,1,0.31042798609525285
-1.4653472879544438e-11,-6.36253693249896e-10,-4.1124924993196643e-10,-5.74785487724346e-10,4.737527592446611e-10,3.9302297758873433e-10,4.901752025110451e-10,3.402116510962487e-10,,6.022068665493614e-11,0,0,0.32229377485109595
9.38243829851082e-10,3.2111341363716406e-10,1.8445007298149388e-10,-1.7006982396446565e-10,6.344331888545145e-11,-5.049817971188494e-11,1.718217397065717e-10,-2.2030235274916876e-10,,1.238202018636244e-09,0,2,0.32229377485109595
8.638683981117741e-11,2.486846562010925e-10,5.201248691003949e-11,1.582672419046342e-11,2.380177952880184e-10,8.593057284252599e-11,-1.0959108100172532e-10,-3.922953859906523e-11,,5.780384556425268e-10,1,2,0.31042798609525285
-2.220660137256895e-10,1.3502108239341986e-09,1.0647719511647225e-10,-8.652644573059476e-10,2.45011807139169e-10,2.2157943535550118e-10,-5.85640316334383e-10,1.4063213397627616e-10,,3.9094060815559695e-10,1,0,0.31042798609525285
-1.0263670445949853e-09,2.839707774482392e-10,3.938110254564364e-12,-7.058815569097969e-11,1.0296086205840993e-10,5.051022840725968e-10,-1.3407469579007625e-11,-3.801384670006532e-10,,-5.945291030318154e-10,1,1,0.31042798609525285
-6.814540598476526e-11,7.717517273390465e-10,-2.1323406442979564e-10,-1.185100397445756e-09,-5.056486710823075e-11,5.888068707373313e-11,-2.609188790951104e-11,1.481566894630711e-11,,-6.976885395189717e-10,2,0,0.36727823905365176
8.154461272891211e-10,1.76895241510433e-09,4.490364804525064e-10,8.076540339296834e-10,4.0173631319732433e-10,-2.7562009156471373e-10,-4.915060835182968e-12,-8.84601831600366e-10,,3.0776883859727025e-09,0,0,0.32229377485109595
-4.6083565855119707e-10,1.1718945304902324e-09,3.130404963025413e-11,1.855202473125909e-10,-3.558822449697037e-10,4.227786176702608e-11,-3.333229895800353e-10,-6.287412662268436e-11,,2.18081669476483e-10,1,1,0.31042798609525285
4.3766097690411954e-10,1.5956432749171985e-09,1.8120469303291772e-10,1.6027570405123075e-09,5.290318461081966e-10,2.6909219759859343e-10,2.9159309689053003e-10,3.995137380641278e-10,,5.306496864027991e-09,2,1,0.36727823905365176
3.108865109791026e-10,6.044289628988805e-10,-7.181976150946734e-12,8.70625930145715e-10,5.616736103997155e-10,3.069211135242611e-10,4.3447774602615546e-10,4.711576667010275e-10,,3.552989564523911e-09,0,0,0.32229377485109595
6.233555431093644e-10,7.122086254085502e-10,-1.8201982802945604e-10,-3.772769712380904e-10,-6.691607337683259e-11,-7.879111807440609e-10,-6.270435328377862e-11,-6.24352954175141e-10,,-7.65617192329445e-10,2,2,0.36727823905365176
-2.264035486865268e-11,-7.57703977338764e-09,-9.767972888874432e-12,9.207724323754114e-11,1.1113418518782225e-10,1.291634056654889e-10,5.135007002943226e-11,1.4824767570938608e-12,,-7.224240720267788e-09,0,0,0.32229377485109595
-1.5797468194689301e-10,6.884192787585489e-10,2.2509993868879974e-11,8.062215709851254e-11,-8.756023868924009e-10,1.1147070303844468e-10,-2.5817219889701093e-10,-1.1268638799855069e-11,,-3.999957737717738e-10,2,0,0.36727823905365176
1.2890268019649653e-10,4.433240996526422e-10,6.602932321279435e-12,-1.2363066588990298e-11,2.9091097586420034e-10,3.0632084831635115e-10,7.955956495460843e-11,4.0614698583463227e-10,,1.6494050205512199e-09,1,2,0.31042798609525285
4.556538156045657e-10,8.378613821265665e-10,2.73442613459481e-10,1.9399082409887747e-09,5.629469020570118e-10,2.7444608854028846e-10,4.756566337997767e-10,3.0537497270471947e-10,,5.125290649281184e-09,2,2,0.36727823905365176
1.3066409065842777e-11,1.266462275618015e-09,-1.2726862503679529e-10,-1.6082337093992205e-09,-5.391484943680543e-11,3.531113133374101e-11,-1.0427720538904357e-09,1.514111621093069e-10,,-1.3659382596363514e-09,1,0,0.31042798609525285
-7.185008144006133e-11,4.4832025129319203e-10,-1.5783522673157765e-10,-3.9800700929459865e-10,3.6642025524891153e-10,1.6832321647619608e-10,1.4632557087298123e-10,1.5740321777461355e-10,,6.591001941996568e-10,1,1,0.31042798609525285
6.86153120432742e-10,2.6409073076531325e-10,1.299334452242266e-10,-7.729499910495244e-10,2.4007704620595166e-10,-7.421779973001048e-11,-6.751937261610201e-11,-4.187919947172084e-11,,3.6368797976087585e-10,1,2,0.31042798609525285
1.766905684263964e-10,6.687666115334778e-10,-3.3249607928054203e-11,-6.139093862896535e-13,-5.004282358870663e-10,2.3630188084045045e-11,-1.2537535824345505e-10,-1.0019600889717613e-12,,2.0841829651008226e-10,0,2,0.32229377485109595
-1.0161784376923795e-10,1.6148548331873513e-09,3.297524955638472e-11,-8.999450259080295e-11,-2.7249977274657056e-10,7.144687156716382e-11,1.4239958633551394e-10,-5.43935433731472e-10,,8.536289878083304e-10,1,0,0.31042798609525285
-1.6258430481549033e-10,5.155167496588101e-10,-7.964293518662273e-11,-1.6522032307101735e-09,3.95669608188598e-10,2.425076690385867e-10,3.1487009758783085e-10,3.7014918502960753e-10,,-5.5717161208853384e-11,1,2,0.31042798609525285
-8.24673708950859e-10,8.904169068735257e-10,8.6538415322579e-12,-9.707870647403711e-10,1.6058568826545402e-10,4.76484268707722e-11,-5.336081114008332e-11,-2.314133462401798e-11,,-7.646580559133216e-10,1,2,0.31042798609525285
-2.390151965236953e-11,5.02665215007525e-10,3.203058466609103e-10,-3.027215237742335e-10,-2.0004517857034423e-09,3.0174608876369174e-10,8.289134656447317e-11,2.2232900936947075e-10,,-8.971373227639743e-10,2,2,0.36727823905365176
7.112309179102549e-10,4.491425842356733e-10,-1.6387919262358017e-10,-3.090209060863103e-10,2.3624111925949856e-12,-2.695158702696136e-10,-1.1972133527604623e-10,-4.752208349056986e-10,,-1.7462222582272552e-10,0,2,0.32229377485109595
-2.7043673319256573e-10,8.838893946188503e-10,1.750989509635703e-10,-4.423547315483371e-10,1.5660437298799698e-10,-2.2322334837047522e-10,-1.2661682177265524e-11,-6.404146379868081e-10,,-3.7349841470503404e-10,1,2,0.31042798609525285
-8.009919810758603e-11,-4.0906494915930275e-10,-4.320296886443457e-10,-6.870667830967866e-10,7.612849609965148e-10,3.519138163747086e-10,3.940840547408027e-10,2.88558416455346e-10,,1.8758062955935076e-10,0,2,0.32229377485109595
-9.015593595747736e-10,3.984375075242556e-10,-6.62779108216253e-11,-1.5034326098876485e-10,-8.149074008182803e-12,-2.701987476353788e-10,1.932524626435672e-11,-2.0265055837113504e-11,,-9.990306550772265e-10,1,1,0.31042798609525285
-1.6825649669834537e-12,-7.887698910691299e-09,-2.2998847213258808e-10,9.102677755075857e-11,4.1809472550724536e-11,2.5214224920929357e-10,9.017336877192861e-11,1.1265001373846524e-10,,-7.531568065969699e-09,0,0,0.32229377485109595
2.431867577682804e-10,1.1077311984353244e-09,2.0865627570661646e-10,-4.394905781894091e-10,5.224622632675017e-10,2.0552457999367668e-10,5.396668696413162e-10,1.412900019782485e-10,,2.529027368601555e-09,1,1,0.31042798609525285
4.4921686509491465e-10,-5.408992235593028e-11,8.96454808533657e-11,-3.0553223955472514e-10,-1.2198446188345832e-10,-6.821786191490986e-10,-1.1624858136290624e-10,-3.3531705421567065e-10,,-1.076488532573509e-09,1,0,0.31042798609525285
5.042829805355457e-10,1.2405932161193196e-09,-2.0120713544365584e-10,4.796046014036529e-10,1.397476486382961e-10,-6.98764777521769e-10,-7.774436534361644e-11,-6.14228760446404e-10,,7.722834079413695e-10,0,2,0.32229377485109595
-2.3457384183226776e-10,-6.025857197481758e-10,4.752837420866097e-10,1.6008895413014794e-09,5.514008694085248e-10,2.0948088171509246e-10,8.168323627442502e-11,1.4110507163753172e-10,,2.2226837808432195e-09,1,0,0.31042798609525285
1.9787269970687285e-10,1.1853641517419373e-09,-3.929972076932575e-10,1.3399903825428439e-09,6.957695068236328e-10,3.611724715598304e-10,5.053243506506858e-10,4.2367901201267877e-10,,4.316175367345225e-09,0,0,0.32229377485109595
1.916699438053726e-10,1.444792966977711e-09,-2.9117093921134557e-10,1.2657331664260123e-09,-3.360279647128076e-11,9.202418919477633e-11,-2.839063417229652e-11,1.0721578283754789e-10,,2.7482716793864976e-09,2,2,0.36727823905365176
3.687091604254178e-11,4.6371800091945154e-10,-5.2253502450897806e-11,-5.255439324466001e-10,2.9512496150611395e-10,-2.994662908854343e-11,2.9671355187647447e-10,-9.032798178413663e-11,,3.943553845744036e-10,2,1,0.36727823905365176
-2.0783166565045233e-10,3.4371850967292633e-10,-2.6743691751892246e-11,-1.3045943492162593e-10,-2.7192072551973645e-10,-6.68236074113926e-11,-5.069796341998037e-10,1.2173586791397462e-11,,-8.548666629905795e-10,2,0,0.36727823905365176
4.091854586644554e-10,5.29960297868115e-10,8.205158312050524e-11,-4.5991517770109053e-10,-2.5010952568275496e-10,5.5085062090435656e-11,-1.6611769251828612e-10,1.2615904154689161e-10,,3.262990473882714e-10,2,1,0.36727823905365176
-3.2567792675649204e-10,1.024328261101104e-09,3.862646776505348e-10,5.486799637318315e-10,4.221798651412219e-10,-1.2225852228745875e-09,-1.0150112492400092e-10,-3.352245853590249e-11,,6.981660345337095e-10,1,2,0.31042798609525285
7.44785217295559e-11,8.111358783720787e-10,1.826659483394888e-10,-1.0117567755818513e-09,6.391959045393136e-10,2.4058256775649767e-10,3.7287160616795756e-10,2.2628834570048717e-10,,1.535461997023528e-09,0,1,0.32229377485109595
-6.911705004627086e-10,-1.8468290322963081e-09,1.434379282017062e-10,-2.275100478380902e-11,3.7194695240438946e-10,2.3334905535632444e-10,2.2477555002472135e-10,2.61149277260934e-10,,-1.32609177429475e-09,2,2,0.36727823905365176
-5.657890747347757e-10,1.7192087475859097e-09,1.7411669559856216e-10,1.0153610221127114e-09,3.0172032002469723e-10,1.8330562299532596e-10,1.912925049844342e-10,2.0043595891823993e-10,,3.219651797485105e-09,2,2,0.36727823905365176
-3.679133433095079e-10,6.554667688248491e-10,3.8384162630763125e-10,4.700420180396107e-10,-1.8290545004499373e-10,9.210301502952471e-11,-5.972363714690232e-10,6.645374600715755e-11,,5.198520093852484e-10,0,1,0.32229377485109595
-6.376687152846264e-10,1.4850358442952682e-09,-2.2772534321221136e-10,2.8234656742250525e-10,-3.7348397522822076e-11,1.7366649784911203e-10,-4.3758820641078465e-11,2.255395268694708e-10,,1.220087159775618e-09,2,1,0.36727823905365176
-4.270562653507781e-10,7.418808917163353e-10,4.877453348613633e-10,-8.203581564059093e-10,-1.6178394735000268e-10,8.628679483887088e-11,-2.1903967297361623e-10,4.317371330234132e-11,,-2.691513073613955e-10,1,1,0.31042798609525285
1.3205408525932919e-10,1.7651503476471635e-09,1.1323209152721189e-11,7.888221875464637e-10,6.561337306809634e-10,1.8792585774566697e-10,3.158129383007413e-10,3.6170149514402894e-10,,4.218923851477078e-09,0,0,0.32229377485109595
-8.213252531789431e-10,1.3671312149484323e-09,2.955766834992583e-10,-3.708616226616446e-11,-6.204398568983768e-10,6.618317236843178e-11,2.7861611166339156e-11,6.660457139521607e-11,,3.445059810341932e-10,1,2,0.31042798609525285
2.6800686785584854e-10,-7.222296834659876e-11,-8.924113531483258e-11,3.122416538288893e-10,3.4628101312309906e-10,-2.339826683100954e-11,9.915311164713596e-11,1.0162087317466817e-11,,8.509823632799988e-10,1,1,0.31042798609525285
9.90773204219882e-11,2.5812974443114218e-11,-4.1752931205045013e-10,-8.491982354576674e-10,9.828302986273722e-11,1.264622064474826e-10,1.0136773133847161e-10,2.0757397594754293e-10,,-6.081503090467807e-10,1,1,0.31042798609525285
7.151660282496881e-11,1.196455342207988e-10,7.88228742078639e-11,1.367000855105142e-09,6.003908018895979e-10,1.9602036197922482e-10,5.952218385329392e-10,1.6704386015334768e-10,,3.195662728913883e-09,2,2,0.36727823905365176
2.343889110578701e-10,8.784748669240136e-10,2.0080127144384008e-10,2.7193740083826984e-10,-1.9187309148923266e-11,-3.3945373132763614e-11,-1.4970889053907607e-10,-5.343448091406818e-10,,8.484160683025489e-10,0,1,0.32229377485109595
-1.4049267803815935e-10,2.4076143393762334e-10,-4.766661741243775e-10,3.851952553220646e-10,4.4836572880383824e-10,1.1902860294621398e-10,2.0683425342819342e-10,2.2853479698936585e-10,,1.0115612192647624e-09,1,0,0.31042798609525285
-7.048402024071679e-10,4.553188173717082e-10,-8.80466654445966e-11,-2.067316318132839e-09,-2.6678196688815586e-13,6.885784419504344e-11,2.7630450011306706e-11,8.855143701635981e-11,,-2.2201114193570733e-09,1,2,0.31042798609525285
-3.4514869203435456e-10,1.6833602474915683e-09,-5.468147231309691e-11,-1.0928071410750324e-10,-1.1507715336200874e-09,2.6227098733529647e-10,-1.2362458279291388e-10,3.078980629483974e-10,,4.700223029073063e-10,2,0,0.36727823905365176
-3.421700978112341e-10,-1.1086133862766208e-10,1.3493111836182514e-10,-2.0917392817842995e-10,-2.3691382189383603e-09,2.5091594542854995e-10,-3.767733393796509e-10,2.1195622456245586e-10,,-2.810313634582506e-09,2,2,0.36727823905365176
9.748418738908526e-11,1.6678556452598414e-09,6.423761045662446e-11,1.2980459959214634e-09,6.818921399753819e-10,2.208010591494188e-10,2.7587247995268055e-10,3.7823914081821136e-10,,4.684428258922707e-09,0,0,0.32229377485109595
-1.8471837254230294e-10,1.1746457545073567e-09,1.2298490466762976e-10,1.5425636231321724e-10,-1.344369592500468e-09,1.0907873100133673e-10,-2.241540651010121e-10,1.63695404453712e-10,,-2.8580873200530656e-11,0,2,0.32229377485109595
-4.2535096741088313e-10,1.0900544095832077e-09,2.5778111705417512e-11,-5.249944495337259e-10,2.136509164030187e-10,-2.673641562774461e-10,6.475753845195757e-11,-1.6648937136339488e-09,,-1.4883623107124024e-09,1,1,0.31042798609525285
-2.805397048925388e-10,3.3960532534275484e-10,-8.09389638645186e-11,-2.1626116638214418e-10,2.3453746352449417e-10,1.8829875159109832e-10,2.322243092267584e-12,3.1002552232604435e-10,,4.970494707374576e-10,0,0,0.32229377485109595
-8.185603815139923e-11,1.0457521700442858e-09,-3.20061795353969e-10,1.672272760081898e-10,-1.1005310320462887e-09,5.053759031629449e-11,-1.1421434400101423e-10,1.4204033435549768e-10,,-2.111058388284035e-10,1,0,0.31042798609525285
3.1597664993758084e-10,1.0526006594124837e-09,6.44437628261052e-11,-4.006399910901533e-10,6.647587711775907e-10,2.1519553962863944e-10,3.739266202807771e-10,2.974926852893541e-10,,2.583754697462378e-09,1,0,0.31042798609525285
-1.803952450381748e-10,1.4342481369222781e-09,4.372911153553242e-10,1.1007788708328192e-09,6.375497213495507e-10,2.88573572445235e-10,6.869261906979526e-10,2.270159408538488e-10,,4.6319883034188336e-09,2,0,0.36727823905365176
4.487011086758604e-10,8.05169976988059e-10,4.1721326162387956e-10,2.595129441201882e-10,2.949142689316157e-10,-1.2876133307730224e-09,1.5898422162097248e-10,-1.4324784090395208e-09,,-3.3559595785196803e-10,2,2,0.36727823905365176
4.3645589804334567e-10,5.391590692423639e-10,-5.2001116954136783e-11,2.665713807100308e-10,2.1228212706188762e-10,5.652509479000164e-11,1.1683899681091958e-10,7.633692289399363e-12,,1.5834651419938115e-09,0,2,0.32229377485109595
2.8641200753668866e-10,7.627697102413622e-10,1.2935742986034762e-10,-8.318496262186651e-10,-8.671425614596255e-11,6.59186594198502e-11,2.153130174153972e-10,1.0522702154069918e-10,,6.464339636497176e-10,0,2,0.32229377485109595
1.9459851814442505e-10,8.181586935718244e-10,7.936099347127801e-11,3.9418409855662695e-10,-2.7721398325001684e-10,1.4179173980777282e-10,-2.994511308478572e-11,9.964878690723229e-11,,1.4205837341243568e-09,2,0,0.36727823905365176
-4.0119933532774727e-10,2.257357513875865e-09,2.777399762723028e-10,1.2225321657788335e-09,-6.71540577775372e-11,2.3156644426055214e-10,-1.13600587039094e-09,1.5228276105394567e-10,,2.5371195977452743e-09,1,1,0.31042798609525285
6.513497842937828e-11,3.835672635991531e-10,2.4509366180110643e-11,-7.953667568311173e-10,5.149286182633735e-10,3.1577958997663913e-10,1.4002580229581044e-10,3.943902507815474e-10,,1.0429691126948952e-09,0,2,0.32229377485109595
-1.1653204038305127e-09,5.74677120705284e-10,-1.880471241684963e-10,-9.852025445455936e-11,8.243054387217322e-12,-4.2285136965987863e-10,-9.182561655496357e-11,-3.2633731365342794e-10,,-1.7099819072293374e-09,1,1,0.31042798609525285
4.110408246410513e-10,1.5232664435371746e-09,3.7179536995409396e-10,6.083299327238242e-10,-2.3067211104195925e-10,6.4816653202089585e-12,-3.492157026515249e-11,1.3717908579902183e-10,,2.792499640668263e-09,1,2,0.31042798609525285
9.943808739384015e-11,1.6191173309495117e-09,5.475430953546153e-10,-2.4982909953748706e-10,5.081225671702919e-10,2.0925350803964923e-10,3.1435168588537604e-10,2.3831792847021454e-10,,3.2863151037260115e-09,0,2,0.32229377485109595
9.771656542372404e-10,9.208558082729468e-10,1.4677577252555918e-10,-5.772403712430337e-10,6.684028330816716e-12,-3.553175994171672e-10,-6.993862693843722e-11,-7.147529397048361e-10,,3.342317260630886e-10,0,0,0.32229377485109595
6.7972602083947e-11,7.330481823405085e-10,6.76936909305148e-11,1.6001316290500018e-09,5.645597461745311e-10,3.3000105657358486e-10,4.0073397667335825e-10,3.673176253900697e-10,,4.1314585092165155e-09,0,1,0.32229377485109595
-4.0663659476673314e-10,-4.6231510991440877e-10,-9.45851753401487e-11,-4.275671020940545e-10,-1.5368641081980883e-10,-8.924568260330427e-11,1.4127485061428876e-11,-1.1537834599765577e-09,,-2.7736920504535874e-09,1,1,0.31042798609525285
8.51438618683827e-11,8.208037953020646e-11,-4.0516473046962414e-10,7.701449524407286e-10,5.372445821549832e-10,1.3798550265361106e-10,3.444104855187628e-10,2.504687778073315e-10,,1.8023138115043822e-09,1,0,0.31042798609525285
-2.0209729723053016e-10,7.68327480341983e-10,-1.6306027361689956e-10,-3.537813121160897e-10,4.765646141602353e-10,-2.547987311881291e-09,-1.3679709217247668e-10,-6.192142863274223e-12,,-2.165023335378343e-09,1,0,0.31042798609525285
5.391621038519645e-10,7.74751168312419e-10,-1.8887135374197803e-10,5.6704721936492085e-11,-4.72565869537774e-11,-2.6238918445405566e-12,-1.26168136123835e-10,-9.259717240657957e-11,,9.131008530301651e-10,2,1,0.36727823905365176
3.325931185553059e-10,1.7657672881736068e-09,8.295016086049914e-10,1.7495434175470355e-09,2.7230271278562884e-10,1.4075491582462204e-10,1.8394530459005706e-10,1.0159359002207917e-10,,5.376001956103326e-09,0,1,0.32229377485109595
-1.1556433772893133e-09,7.128664950006858e-10,4.970646235470203e-10,6.772453778336462e-10,3.5518951206163035e-10,1.0763566542689358e-10,-1.1896193521006756e-11,3.5070418935810127e-10,,1.5331662924176574e-09,0,1,0.32229377485109595
-1.264697860325903e-10,8.177782247672146e-10,-4.4112994275942913e-10,5.860306360553716e-10,-1.3616439457445988e-09,1.7968204759725529e-10,-3.762609899575035e-10,2.6082716310845317e-10,,-4.611865929658269e-10,2,2,0.36727823905365176
4.686930242063052e-12,1.348771547574068e-09,3.1770923623423525e-10,-7.724156603679718e-10,5.582266269602935e-10,1.9767261207522443e-10,2.282604325461642e-10,2.0177746337205851e-10,,2.084689188636135e-09,1,2,0.31042798609525285
7.415261923012413e-11,3.71094303434442e-10,-1.3115747290320945e-10,-4.442540561406157e-10,4.5488226148767314e-10,-1.9653437951146677e-09,6.526988671762268e-11,-4.1694268408202596e-11,,-1.6170505216968336e-09,2,0,0.36727823905365176
-4.220980070098375e-10,1.1224748723096904e-09,-1.281629663507644e-10,-1.12069452791926e-09,2.0757701113538474e-11,7.990820505288099e-11,-1.4213583550877948e-10,3.6737522746133067e-11,,-5.532130355663983e-10,2,0,0.36727823905365176
-4.935160798543355e-10,2.492333746791549e-10,-2.0842738414813175e-10,4.555507360226585e-10,5.823888709251731e-10,1.8640700325904072e-10,1.5086394864842015e-10,1.1807666534339548e-10,,1.0405771348753756e-09,2,0,0.36727823905365176
-5.439354314185074e-10,1.1259256305073961e-09,1.6087445496119437e-10,8.436245683511127e-11,2.2196824471058344e-10,-7.135364984052946e-11,2.720359308187407e-10,2.7379580662863685e-11,,1.2772572172368528e-09,1,1,0.31042798609525285
-1.3169180213915924e-10,5.971029781726145e-10,4.8410127758321174e-11,-1.2292730398414757e-09,-1.6383152427283203e-09,1.7958730798757946e-10,-1.0727186731488796e-10,1.4762084378968274e-10,,-2.133830694315645e-09,2,2,0.36727823905365176
-3.521715072341003e-10,1.6985033350856253e-09,9.694759347163758e-11,1.1316971410916625e-09,-1.395704514924508e-09,1.8227941262864236e-10,-3.5319317204703565e-10,1.8184133857244525e-10,,1.1901996266443695e-09,2,2,0.36727823905365176
-5.691920546002649e-11,7.400194531233714e-10,-3.028480926684877e-10,1.5591013202698178e-10,6.40087214713129e-10,2.663546189163313e-10,3.7105564938630836e-10,2.8527514002683424e-10,,2.098934910064442e-09,2,2,0.36727823905365176
-1.3139773181551165e-10,8.060139130202278e-10,1.746836240471931e-11,-1.6955406523244676e-10,-1.946470299755513e-10,-5.838955996947022e-11,1.6565839672244564e-10,-6.353851241443683e-10,,-2.0023283898995542e-10,2,1,0.36727823905365176
5.9607297454393e-10,9.900831335341032e-10,4.1321262152690014e-10,-3.9365128749283923e-10,3.303322615444415e-10,-3.3351625165304693e-10,-6.28688206818125e-11,-3.926023395273148e-10,,1.1470622917943612e-09,0,2,0.32229377485109595
-7.000684060232132e-11,8.726829074194123e-10,-1.7090314811489074e-10,-7.996792765011899e-10,2.301627407182612e-11,7.518792764319808e-11,-2.0663720156262794e-11,2.1167882868997992e-10,,1.213129524497518e-10,1,0,0.31042798609525285
-6.674478331136768e-11,7.36963554996232e-10,-6.920799812866936e-11,-6.278302623156465e-10,2.2182575683723135e-10,-9.467839706678305e-12,2.7255737221574633e-10,1.0118128586135884e-10,,5.592770864482066e-10,1,1,0.31042798609525285
-1.8467441696238632e-10,-2.600593976276322e-10,9.467460843071152e-11,-5.792117017492752e-11,3.3267421456484314e-10,-1.2645917472908774e-10,4.4955565196384367e-10,-3.3486837030157385e-10,,-8.707805483620929e-11,1,1,0.31042798609525285
-1.2821328709370732e-09,2.1016527407269336e-10,6.701990698521065e-11,4.2304918596025587e-10,2.0151067851396456e-10,-2.464222807289455e-10,1.6500052944327473e-10,-1.4318477884837458e-10,,-6.04994355538994e-10,1,2,0.31042798609525285
7.151660282496881e-11,1.196455342207988e-10,7.88228742078639e-11,1.367000855105142e-09,6.003908018895979e-10,1.9602036197922482e-10,5.952218385329392e-10,1.6704386015334768e-10,,3.195662728913883e-09,2,2,0.36727823905365176
-8.316813649803893e-10,1.1470088628895425e-09,1.513618966853906e-10,4.445788182039223e-10,-3.1348235581448353e-10,-4.354887978008648e-11,-5.686699028339959e-10,4.277580929803552e-11,,2.8342883667935833e-11,1,1,0.31042798609525285
3.7958064469378883e-10,9.591212823956141e-10,2.09490734944436e-10,-1.769634161430389e-10,-3.949708060613233e-10,5.5116894772180847e-11,1.6608889148265563e-10,1.0670949771955189e-10,,1.3041737238038652e-09,2,2,0.36727823905365176
